Id,PID,MS SubClass,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Land Slope,Condition 1,Condition 2,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,has_garage,has_vnr,has_bsmt,has_alley,has_fireplace,has_pool,has_fence,zone_C (all),zone_FV,zone_I (all),zone_RH,zone_RL,zone_RM,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,total_full_bath,total_half_bath,lot_size,year_built_remod/add,area_rms_abvgrd,bathrooms,garage_size,garage_cond_qual,has_condition,bsmtfin_sf1_total_sf,beds_baths,func_overall_qual,lot_area_zone_C (all),lot_area_zone_FV,lot_area_zone_I (all),lot_area_zone_RH,lot_area_zone_RL,lot_area_zone_RM,house_style_bldg_type_2fmCon,house_style_bldg_type_Duplex,house_style_bldg_type_Twnhs,house_style_bldg_type_TwnhsE,SalePrice_preds,errors
945,911370500,120,44.0,3843,Pave,N/A,IR1,HLS,4,2,Norm,Norm,1.0,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,5,3,PConc,5,3,4,GLQ,1476.0,Unf,0.0,120.0,1596.0,GasA,5,1,SBrkr,1648,0,0,1648,1,1,2,0,2,1,5,5,8,1,4,Attchd,2007,3,2,482.0,3,3,1.0,162,53,0,153,0,0,0,N/A,0,6,2009,New,230000,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,169092.0,4030056,8240,0,964.0,9,0,2355696.0,6,64,0,0,0,0,0,3843,0.0,0.0,0.0,1.0,272231.0302832811,-44107.97981225955
1010,527183060,120,65.0,5950,Pave,N/A,IR1,HLS,4,2,Norm,Norm,1.0,8,5,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,4,GLQ,319.0,Unf,0.0,1018.0,1337.0,GasA,4,1,SBrkr,1337,0,0,1337,1,0,2,0,2,1,4,5,8,1,3,Attchd,1989,2,2,462.0,3,3,1.0,0,73,154,0,0,0,0,N/A,0,4,2008,WD ,188500,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,386750.0,3956121,6685,0,924.0,9,0,426503.0,6,64,0,0,0,0,5950,0,0.0,0.0,0.0,1.0,215522.16921633758,-28185.799523870257
2861,909276070,50,80.0,12400,Pave,N/A,Reg,HLS,4,2,Norm,Norm,1.6666666666666667,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,2,BLQ,602.0,Unf,0.0,299.0,901.0,GasA,3,1,SBrkr,1125,592,0,1717,0,0,1,1,2,1,3,7,8,1,4,Attchd,1940,1,1,410.0,3,3,1.0,0,0,0,0,113,0,0,N/A,0,2,2006,WD ,194000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,992000.0,3783000,12019,1,410.0,9,0,542402.0,2,40,0,0,0,0,12400,0,0.0,0.0,0.0,0.0,149229.96377100586,43609.866346241644
1245,535180120,20,75.0,10425,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,5,5,1956,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,Rec,774.0,Unf,0.0,330.0,1104.0,GasA,4,1,SBrkr,1104,0,0,1104,1,0,1,0,3,1,3,5,8,0,0,Attchd,1956,2,1,384.0,3,3,1.0,0,0,0,0,0,0,0,N/A,0,4,2008,WD ,133000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,781875.0,3829848,5520,0,384.0,9,0,854496.0,6,40,0,0,0,0,10425,0,0.0,0.0,0.0,0.0,130681.65380749575,2132.143341545656
854,907201220,20,120.16001357250175,16269,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,1.0,5,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,3,3,BrkTil,4,3,3,GLQ,625.0,Unf,0.0,282.0,907.0,GasA,3,1,SBrkr,907,0,0,907,0,0,1,0,3,1,3,5,8,0,0,Attchd,1978,1,1,343.0,3,3,1.0,72,0,0,0,0,0,3,N/A,0,7,2009,WD ,140000,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1954883.260811031,3912484,4535,0,343.0,9,0,566875.0,3,40,0,0,0,0,16269,0,0.0,0.0,0.0,0.0,129193.97188528253,10516.514170132825
1437,907181120,60,68.0,8998,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,2.0,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,4,3,PConc,4,3,2,GLQ,527.0,Unf,0.0,255.0,782.0,GasA,5,1,SBrkr,782,870,0,1652,0,0,2,1,3,1,4,6,8,0,0,Attchd,2000,2,2,532.0,3,3,1.0,0,70,0,0,0,0,0,N/A,0,6,2008,WD ,207500,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,611864.0,4000000,9912,2,1064.0,9,0,412114.0,6,56,0,0,0,0,8998,0,0.0,0.0,0.0,0.0,198633.27630445943,7884.386524751637
586,534128190,60,80.0,10400,Pave,N/A,Reg,Lvl,4,1,PosA,Norm,2.0,6,7,1967,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,256.0,3,3,PConc,3,3,1,Unf,0.0,Unf,0.0,932.0,932.0,GasA,4,1,SBrkr,1271,1369,0,2640,0,0,2,1,5,1,4,8,8,1,3,Attchd,1967,2,2,515.0,3,3,1.0,0,120,0,0,168,0,0,N/A,0,5,2009,WD ,256900,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,832000.0,3928099,21120,2,1030.0,9,1,0.0,10,48,0,0,0,0,10400,0,0.0,0.0,0.0,0.0,221356.94347926314,33791.20915488602
1947,535375130,50,60.0,10134,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.6666666666666667,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,Unf,0.0,Unf,0.0,735.0,735.0,GasA,4,1,FuseA,735,299,0,1034,0,0,1,0,2,1,3,5,8,0,0,Detchd,1940,1,1,240.0,3,3,1.0,0,39,0,0,0,0,0,N/A,0,7,2007,WD ,109000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,608040.0,3783000,5170,0,240.0,9,0,0.0,2,40,0,0,0,0,10134,0,0.0,0.0,0.0,0.0,111975.72980668934,-2695.3394352340983
815,906226140,90,64.0,7007,Pave,N/A,Reg,Bnk,4,1,Norm,Norm,1.0,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,N/A,0.0,N/A,0.0,0.0,0.0,GasA,3,1,SBrkr,1513,0,0,1513,0,0,2,0,4,2,3,8,8,0,0,Attchd,1979,1,2,400.0,3,3,1.0,0,0,0,0,0,0,0,N/A,0,6,2009,WD ,113722,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,448448.0,3916441,12104,0,800.0,9,0,0.0,8,40,0,0,0,0,7007,0,0.0,1.0,0.0,0.0,122002.99170370748,-8009.266947149357
831,906392110,20,78.0,11645,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,4,3,PConc,5,3,4,GLQ,24.0,Unf,0.0,1474.0,1498.0,GasA,5,1,SBrkr,1498,0,0,1498,0,0,2,0,3,1,4,7,8,1,4,Attchd,2005,3,3,844.0,3,3,1.0,144,98,0,0,0,0,0,N/A,0,3,2009,WD ,237000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,908310.0,4022030,10486,0,2532.0,9,0,35952.0,6,64,0,0,0,0,11645,0,0.0,0.0,0.0,0.0,243919.37567540674,-4827.920997852227
1919,535151110,20,60.0,8250,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,5,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,ALQ,288.0,Unf,0.0,765.0,1053.0,GasA,4,1,SBrkr,1053,0,0,1053,1,0,1,0,3,1,4,6,8,0,0,2Types,1994,2,2,692.0,3,3,1.0,240,0,0,0,109,0,0,N/A,0,7,2007,WD ,142100,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,495000.0,3853369,6318,0,1384.0,9,0,303264.0,6,40,0,0,0,0,8250,0,0.0,0.0,0.0,0.0,130684.03319450197,11733.305164847508
2306,526302030,20,81.44351033646672,11027,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,1.0,6,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28.0,3,3,CBlock,3,3,1,BLQ,468.0,Rec,539.0,171.0,1178.0,GasA,4,1,SBrkr,1293,0,0,1293,1,0,2,0,2,1,3,5,8,0,0,Attchd,1954,2,2,452.0,3,3,1.0,280,0,0,0,0,0,0,N/A,0,5,2006,WD ,149900,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,898077.5884802184,3818116,6465,0,904.0,9,0,551304.0,6,48,0,0,0,0,11027,0,0.0,0.0,0.0,0.0,156029.62103673228,-4724.231255288061
430,528108130,20,95.0,12350,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,5,3,PConc,5,3,3,GLQ,1232.0,Unf,0.0,788.0,2020.0,GasA,5,1,SBrkr,2020,0,0,2020,1,0,2,0,3,1,5,7,8,1,4,Attchd,2008,2,3,896.0,3,3,1.0,192,98,0,0,0,0,0,N/A,0,5,2009,WD ,404000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1173250.0,4032064,14140,0,2688.0,9,0,2488640.0,9,72,0,0,0,0,12350,0,0.0,0.0,0.0,0.0,386314.1786977296,15693.125950694026
2618,535425080,60,134.97598180819162,18275,Pave,N/A,IR1,HLS,4,1,Norm,Norm,2.0,7,8,1962,1998,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,4,ALQ,636.0,Unf,0.0,802.0,1438.0,GasA,3,1,SBrkr,1900,548,0,2448,1,0,3,0,3,1,3,9,8,2,4,Attchd,1962,2,2,441.0,3,3,1.0,520,102,0,0,0,0,0,N/A,0,9,2006,WD ,277500,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2466686.067544702,3920076,22032,0,882.0,9,0,914568.0,12,56,0,0,0,0,18275,0,0.0,0.0,0.0,0.0,275960.57893097925,7035.435604322993
245,906201030,60,77.0,9206,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,4,3,CBlock,4,3,1,Unf,0.0,Unf,0.0,741.0,741.0,GasA,3,1,SBrkr,977,755,0,1732,0,0,2,1,3,1,4,7,8,1,3,Attchd,1985,3,2,476.0,3,3,1.0,192,46,0,0,0,0,0,N/A,0,6,2010,WD ,178000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,708862.0,3940225,12124,2,952.0,9,0,0.0,6,48,0,0,0,0,9206,0,0.0,0.0,0.0,0.0,173660.62370875297,6290.229815735627
462,528186180,120,48.0,6240,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,4,3,PConc,4,3,1,GLQ,863.0,Unf,0.0,461.0,1324.0,GasA,5,1,SBrkr,1324,0,0,1324,1,0,2,0,2,1,4,6,8,1,4,Attchd,2006,3,2,550.0,3,3,1.0,192,38,0,0,0,0,0,N/A,0,12,2009,WD ,254000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,299520.0,4024036,7944,0,1100.0,9,0,1142612.0,6,64,0,0,0,0,6240,0,0.0,0.0,0.0,1.0,236059.17988106183,18646.18653395542
182,902207130,30,68.0,9656,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,2,2,1923,1970,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,2,BrkTil,2,2,1,Unf,0.0,Unf,0.0,678.0,678.0,GasA,3,0,SBrkr,832,0,0,832,0,0,1,0,2,1,3,5,8,1,4,Detchd,1928,1,2,780.0,2,2,0.0,0,0,0,0,0,0,0,N/A,0,6,2010,WD ,12789,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,656608.0,3788310,4160,0,1560.0,4,0,0.0,2,16,0,0,0,0,0,9656,0.0,0.0,0.0,0.0,61713.75553734057,-49441.26288740082
1625,527162090,20,63.0,7875,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,3,3,PConc,4,4,1,Unf,0.0,Unf,0.0,1237.0,1237.0,GasA,4,1,SBrkr,1253,0,0,1253,0,0,2,0,3,1,3,6,8,1,3,Attchd,1995,3,2,402.0,3,3,1.0,220,21,0,0,0,0,0,N/A,0,6,2007,WD ,176000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,496125.0,3982020,7518,0,804.0,9,0,0.0,6,56,0,0,0,0,7875,0,0.0,0.0,0.0,0.0,169240.90932991073,7986.842940469884
2381,528106010,60,111.0,16259,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,370.0,3,3,PConc,5,4,3,Unf,0.0,Unf,0.0,1249.0,1249.0,GasA,5,1,SBrkr,1249,1347,0,2596,0,0,3,1,4,1,4,9,8,0,0,Attchd,2006,2,3,840.0,3,3,1.0,240,154,0,0,0,0,0,N/A,0,9,2006,New,342643,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1804749.0,4024036,23364,3,2520.0,9,0,0.0,12,72,0,0,0,0,16259,0,0.0,0.0,0.0,0.0,337784.12225007196,7019.986499241262
1827,532378240,20,45.59270783594894,6173,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,1.0,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,3,3,CBlock,3,3,1,GLQ,599.0,Unf,0.0,277.0,876.0,GasA,3,1,SBrkr,902,0,0,902,0,0,1,0,3,1,3,6,8,0,0,Attchd,1967,1,1,288.0,3,3,1.0,0,0,0,0,0,0,3,N/A,0,8,2007,WD ,125500,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,281443.7854713128,3869089,5412,0,288.0,9,0,524724.0,3,40,0,0,0,0,6173,0,0.0,0.0,0.0,0.0,114654.10788493014,11179.260291267812
1580,916402015,20,75.0,12890,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,1.0,6,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,128.0,3,3,CBlock,4,3,1,Unf,0.0,Unf,0.0,1495.0,1495.0,GasA,5,1,SBrkr,1495,0,0,1495,0,0,2,0,3,1,3,8,8,1,3,Attchd,1989,1,2,438.0,3,3,1.0,252,0,192,0,0,0,0,N/A,0,7,2008,WD ,150000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,966750.0,3956121,11960,0,876.0,9,0,0.0,6,48,0,0,0,0,12890,0,0.0,0.0,0.0,0.0,176213.76311439922,-25587.72883189292
1803,528480180,20,84.0,10440,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,5,3,PConc,4,3,2,Unf,0.0,Unf,0.0,1574.0,1574.0,GasA,5,1,SBrkr,1584,0,0,1584,0,0,2,0,2,1,5,6,8,1,4,Attchd,2007,3,2,594.0,3,3,1.0,0,256,0,0,0,0,0,N/A,0,5,2007,New,261329,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,876960.0,4028049,9504,0,1188.0,9,0,0.0,4,64,0,10440,0,0,0,0,0.0,0.0,0.0,0.0,249253.66035318028,13271.512858383066
1132,531363060,20,63.0,7500,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,3,3,PConc,4,3,1,GLQ,680.0,Unf,0.0,400.0,1080.0,GasA,5,1,SBrkr,1080,0,0,1080,1,0,1,0,3,1,4,6,8,0,0,N/A,1978,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,N/A,0,4,2008,WD ,141000,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,472500.0,4018020,6480,0,0.0,0,0,734400.0,6,56,0,0,0,0,7500,0,0.0,0.0,0.0,0.0,163300.66056928472,-22465.22883095054
1941,535353050,20,75.0,9532,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,4,6,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,BLQ,595.0,Rec,354.0,156.0,1105.0,GasA,4,1,SBrkr,1647,0,0,1647,1,0,1,0,3,1,3,6,7,1,2,Attchd,1953,3,1,280.0,3,3,1.0,225,0,0,0,0,368,4,N/A,0,2,2007,WD ,153000,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,714900.0,3814209,9882,0,280.0,9,0,657475.0,6,28,0,0,0,0,9532,0,0.0,0.0,0.0,0.0,143393.93937861445,9685.776428546495
1742,528228270,120,53.0,3922,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,4,3,PConc,5,3,3,Unf,0.0,Unf,0.0,1258.0,1258.0,GasA,5,1,SBrkr,1258,0,0,1258,0,0,2,0,2,1,4,6,8,1,4,Attchd,2007,3,3,648.0,3,3,1.0,144,16,0,0,0,0,0,N/A,0,6,2007,New,172500,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,207866.0,4026042,7548,0,1944.0,9,0,0.0,4,56,0,0,0,0,3922,0,0.0,0.0,0.0,1.0,194828.1596622209,-21621.545992612082
2026,903425280,70,60.0,8730,Pave,N/A,Reg,Lvl,4,1,RRAn,Norm,2.0,6,7,1915,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,Unf,0.0,Unf,0.0,698.0,698.0,GasA,5,1,FuseA,698,698,0,1396,0,0,1,0,3,1,3,7,8,0,0,Detchd,2003,1,1,384.0,3,3,1.0,0,0,0,0,259,0,0,N/A,0,7,2007,WD ,153575,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,523800.0,3835745,9772,0,384.0,9,1,0.0,3,48,0,0,0,0,8730,0,0.0,0.0,0.0,0.0,142604.34983758087,8369.112796591333
2245,911128020,30,60.0,6060,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,5,9,1930,2007,Hip,CompShg,MetalSd,MetalSd,None,0.0,4,3,BrkTil,3,3,1,ALQ,737.0,Unf,0.0,100.0,837.0,GasA,5,1,SBrkr,1001,0,0,1001,0,0,1,0,2,1,4,5,8,0,0,Detchd,1930,1,1,216.0,3,1,0.0,154,0,42,86,0,0,0,N/A,0,11,2007,WD ,124900,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,363600.0,3873510,5005,0,216.0,3,0,616869.0,2,40,6060,0,0,0,0,0,0.0,0.0,0.0,0.0,105477.1940911915,22170.806784798755
1691,528106040,20,107.0,14450,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,9,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,BrkFace,315.0,5,3,PConc,5,3,4,Unf,0.0,Unf,0.0,2121.0,2121.0,GasA,5,1,SBrkr,2121,0,0,2121,0,0,2,1,3,1,5,8,8,1,5,Attchd,2007,3,3,732.0,3,3,1.0,124,98,0,0,142,0,0,N/A,0,5,2007,New,415298,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1546150.0,4026042,16968,2,2196.0,9,0,0.0,6,72,0,0,0,0,14450,0,0.0,0.0,0.0,0.0,369703.91835808096,45631.576593744394
725,902405120,50,60.0,5400,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.6666666666666667,6,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,BrkTil,3,3,1,Unf,0.0,Unf,0.0,972.0,972.0,GasA,5,1,SBrkr,1044,0,436,1480,0,0,1,0,3,1,3,6,8,0,0,Detchd,1920,1,1,207.0,2,3,1.0,0,0,176,0,0,0,0,N/A,0,9,2009,ConLI,119000,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,324000.0,3744000,8880,0,207.0,6,0,0.0,3,48,0,0,0,0,0,5400,0.0,0.0,0.0,0.0,114154.14902923322,5926.805698677868
1787,528435070,20,85.0,10000,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,4,3,PConc,4,4,3,Unf,0.0,Unf,0.0,1588.0,1588.0,GasA,5,1,SBrkr,1588,0,0,1588,0,0,2,0,3,1,4,7,8,1,4,Attchd,2006,2,3,825.0,3,3,1.0,144,45,0,0,0,0,0,N/A,0,12,2007,WD ,227000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,850000.0,4024036,11116,0,2475.0,9,0,0.0,6,64,0,0,0,0,10000,0,0.0,0.0,0.0,0.0,241643.42804362418,-14311.866928520001
1216,534426040,20,72.0,10007,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,1.0,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,54.0,4,3,CBlock,3,3,1,ALQ,806.0,Unf,0.0,247.0,1053.0,GasA,5,1,SBrkr,1053,0,0,1053,1,0,1,1,3,1,4,5,8,0,0,Attchd,1959,2,1,312.0,3,3,1.0,0,0,0,0,0,0,3,N/A,0,8,2008,WD ,145500,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,720504.0,3929754,5265,1,312.0,9,0,848718.0,6,40,0,0,0,0,10007,0,0.0,0.0,0.0,0.0,151363.02298111614,-5781.081526719936
